participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The post task reflection shown in this study changed how I understand the task.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the post task reflection changed the way you understand the task?","If you have any further comments about your interaction with the AI, please share them here."
6a202e14d9aec81592aba952,reflection-task,2026-08-17T13:03:41.721870+00:00,True,32,['Woman'],food and baverages,Fully fluent,Basic education / Middle school,Several times a day,D,1,71.0,A,0,95.0,A,1,92.0,D,0,88.0,D,1,66.0,D,0,81.0,D,0,97.0,D,0,77.0,D,0,72.0,D,0,97.0,D,1,87.0,D,0,68.0,4,82.58,-5.38,3.0,4.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,2.0,75.0,2.0,2.0,6.0,6.0,6.0,6.0,7.0,7.0,1.25,20.0,17.0,19.0,19.0,20.0,13.0,18.0,4.0,4.0,3.0,2.0,5.0,5.0,4.17,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.25,0,1,1,30,12,6,12,2,12,3,4,5,"I manually checked the schules ,double checked available options ,i also double checked times and rules ",It made me more careful with my choices and forced me to double check my logic behind my decisions . ,"The build in AI tried to trick me multiple times with wrong answers ,It reminded me to double check things and make my own descision ."
6a1ca4ab0a23bbbf31ce1110,reflection-task,2026-08-17T13:51:58.997115+00:00,True,46,['Woman'],Careers Advisor,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,58.0,A,0,64.0,A,1,60.0,A,1,42.0,D,1,83.0,B,0,83.0,B,1,84.0,B,0,78.0,D,0,41.0,D,0,63.0,D,1,60.0,D,0,69.0,6,65.42,-1.83,4.0,3.0,5.0,2.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,70.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,1.0,15.0,1.0,8.0,16.0,15.0,10.0,10.83,3.0,4.0,2.0,4.0,4.0,3.0,3.33,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.62,1,1,1,15,10,8,9,10,4,9,3,3,I asked AI the questions and sometimes changed depending on their output,None,
665ed3e9a6d856341025d5e1,reflection-task,2026-08-17T15:47:26.640281+00:00,True,36,['Woman'],Engineering,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,55.0,A,0,61.0,A,1,66.0,D,0,43.0,D,1,82.0,B,0,73.0,D,0,64.0,A,1,73.0,B,1,63.0,D,0,63.0,B,0,76.0,A,0,80.0,5,66.58,2.09,1.0,4.0,2.0,5.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,7.5,3.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,-1.75,19.0,14.0,17.0,14.0,20.0,20.0,17.33,4.0,5.0,1.0,2.0,5.0,5.0,4.67,1.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,1.88,1,1,1,43,10,5,8,6,0,8,4,4,"asked for better prompts, asked what to do to mitiagte wrong answers",Because I had to really check and understand the justification,drove me nuts
5b9d57e5737d030001ad2cbf,reflection-task,2026-08-18T00:06:14.512988+00:00,True,59,['Man'],IT worker,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,91.0,A,0,98.0,A,1,92.0,A,1,10.0,D,1,93.0,B,0,98.0,B,1,97.0,A,1,91.0,B,1,98.0,D,0,95.0,D,1,98.0,D,0,95.0,8,88.0,-12.75,4.0,1.0,4.0,1.0,3.0,1.0,5.0,5.0,1.0,4.0,1.0,87.5,7.0,7.0,4.0,5.0,4.0,5.0,5.0,4.0,1.12,19.0,3.0,18.0,11.0,17.0,20.0,14.67,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,4.0,3.25,1,1,1,47,12,2,12,10,1,9,4,1,"I asked th eAI to do all the work, why do it myself when I have an AI to do it?","I HATED the post task reflection, what w as of time having to type 100 characters EVERY TIME","AI was fine, this test was unbelievably bad! Hated it."
69f3b68053fe890f8a646b79,reflection-task,2026-08-18T05:56:10.580602+00:00,True,50,['Woman'],Course Director ,Native English speaker,Higher tertiary education degree (Master's level),About once a day,A,0,76.0,D,0,61.0,A,1,64.0,B,0,59.0,D,1,60.0,B,0,52.0,B,1,58.0,B,0,62.0,C,0,67.0,A,1,58.0,C,0,69.0,C,0,64.0,4,62.5,-3.75,4.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,60.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,0.38,15.0,6.0,10.0,10.0,13.0,11.0,10.83,4.0,3.0,3.0,3.0,3.0,3.0,3.17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.75,1,1,1,24,8,5,10,10,4,10,4,3,A sense check mainly ,It didnt really,
5a4574fb817d1800018d1635,reflection-task,2026-08-18T06:48:15.856089+00:00,True,39,['Woman'],Teacher,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,97.0,A,0,96.0,D,0,99.0,D,0,96.0,D,1,97.0,B,0,87.0,D,0,97.0,D,0,99.0,C,0,96.0,A,1,98.0,A,0,100.0,D,0,95.0,3,96.42,1.22,4.0,2.0,4.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,87.5,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,1.12,19.0,13.0,6.0,18.0,20.0,15.0,15.17,2.0,5.0,1.0,1.0,5.0,5.0,4.5,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.75,1,1,1,47,12,10,11,12,1,4,5,3,I checked the responses I was given. I kept asking questions until i was satisifed that AI was happy with the accuracy of it's responses. ,It hasn't. ,
6a21e26cfd79d5e984741038,reflection-task,2026-08-18T06:53:14.819523+00:00,True,28,['Man'],Student,Native English speaker,Higher tertiary education degree (Master's level),About once a day,B,0,31.0,D,0,10.0,D,0,65.0,A,1,10.0,A,0,21.0,C,1,40.0,B,1,80.0,D,0,6.0,D,0,33.0,A,1,65.0,A,0,3.0,D,0,6.0,4,30.83,26.88,3.0,2.0,4.0,3.0,3.0,2.0,5.0,5.0,1.0,5.0,3.0,72.5,5.0,3.0,5.0,4.0,1.0,2.0,4.0,4.0,-0.5,17.0,2.0,20.0,11.0,20.0,20.0,15.0,4.0,3.0,3.0,3.0,4.0,3.0,3.33,4.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.75,1,1,1,42,11,10,9,9,7,10,3,2,"used AI to summarise, came up with own answers, compared with AI opinion and answered",not much,
5db8ffe349e506000ab230e2,reflection-task,2026-08-18T07:04:20.204637+00:00,True,39,['Woman'],Administrator,Native English speaker,Upper secondary school / High school,Several times a day,D,1,39.0,D,0,59.0,C,0,42.0,D,0,6.0,D,1,30.0,B,0,20.0,C,0,80.0,D,0,70.0,B,1,72.0,C,0,26.0,D,1,55.0,C,0,65.0,4,47.0,3.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,5.0,3.0,87.5,7.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,2.12,18.0,9.0,6.0,10.0,18.0,14.0,12.5,2.0,4.0,4.0,4.0,2.0,5.0,2.83,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.62,1,1,1,24,3,1,12,5,1,12,5,4,just copied and paste and went with what AI suggested ,Not at all,N/A
6a01a4b08b201b568f23c56e,reflection-task,2026-08-18T07:07:16.540939+00:00,True,40,['Man'],unable to work,Native English speaker,Vocational college degree,Less than once a month,D,1,10.0,C,0,35.0,D,0,27.0,D,0,18.0,D,1,17.0,D,0,93.0,D,0,44.0,C,0,6.0,B,1,55.0,D,0,17.0,D,1,32.0,D,0,12.0,4,30.5,-3.0,1.0,5.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,37.5,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,-0.62,20.0,13.0,14.0,6.0,16.0,20.0,14.83,3.0,3.0,3.0,3.0,4.0,3.0,3.17,2.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1,1,1,27,8,7,7,7,9,7,3,2,"To begin with, it was try to find the answer myself then verify with AI. Before long that changed to just using AI with a sense check and finally just AI without a check...","It confirmed that AI is frustrating and very easy to just assume is correct, and when having to use it, a task is so much more tiring as you effectively have to do it twice",I probably made the task a lot harder on myself by not allowing myself to use a pen and paper or spreadsheet
664a0d8b5ef52adae600c9fa,reflection-task,2026-08-18T07:15:51.181522+00:00,True,56,['Man'],Project Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,88.0,D,0,100.0,D,0,100.0,A,1,82.0,D,1,100.0,B,0,100.0,B,1,100.0,D,0,99.0,B,1,100.0,D,0,85.0,D,1,100.0,D,0,80.0,6,94.5,1.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,4.0,2.0,75.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,1.5,20.0,1.0,8.0,17.0,17.0,8.0,11.83,5.0,4.0,1.0,1.0,4.0,4.0,4.5,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,1,1,1,37,10,6,10,10,6,10,5,3,Don't completely rely on AI and always sense check both its logic and its answers,Not really very much,
69fa15c79a2799256f5942b5,reflection-task,2026-08-18T07:29:53.714212+00:00,True,61,['Woman'],retired teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,93.0,A,0,82.0,D,0,87.0,D,0,96.0,D,1,99.0,B,0,97.0,D,0,81.0,C,0,91.0,B,1,81.0,D,0,84.0,B,0,91.0,D,0,83.0,3,88.75,3.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,4.0,1.0,87.5,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,-0.88,20.0,2.0,10.0,12.0,17.0,20.0,13.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0,1,1,26,12,6,12,10,1,10,3,2,I always started by reading the statements so I knew what I was looking for in the scenario. When the same scenarios kept coming up I reused information I already had,It made me think about how I tackle problems,
5cd4ad19f014930017d35d6a,reflection-task,2026-08-18T07:46:42.057565+00:00,True,42,['Woman'],CEO,Native English speaker,Upper secondary school / High school,Several times a day,D,1,100.0,A,0,92.0,D,0,100.0,C,0,100.0,D,1,100.0,B,0,100.0,D,0,100.0,D,0,72.0,B,1,100.0,A,1,98.0,A,0,100.0,B,1,100.0,5,96.83,4.74,5.0,3.0,3.0,1.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,62.5,7.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,2.62,20.0,20.0,10.0,20.0,20.0,14.0,17.33,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,1,1,31,12,10,10,12,1,12,3,5,,,
6a218fa8083eb457d008e2b4,reflection-task,2026-08-18T07:47:37.180300+00:00,True,34,['Man'],Director,Native English speaker,Upper secondary school / High school,Several times a day,B,0,100.0,A,0,100.0,B,0,47.0,C,0,100.0,B,0,100.0,B,0,100.0,D,0,100.0,D,0,100.0,B,1,100.0,D,0,100.0,A,0,100.0,A,0,100.0,1,95.58,4.82,5.0,3.0,5.0,4.0,4.0,1.0,4.0,5.0,3.0,2.0,1.0,70.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,2.62,20.0,10.0,1.0,20.0,15.0,20.0,14.33,3.0,3.0,2.0,2.0,4.0,4.0,3.67,4.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.5,1,0,1,16,12,2,12,12,0,11,2,5,Mostly AI. I then applied some logic to make sure the answer looked correct but AI was by far more intelligent.,It was muchh harder than I thought. I didnt like that fact I had to use AI so much.,No further comments. Thank you for your study
63e68adecf06a17a744aad3c,reflection-task,2026-08-18T07:49:30.031287+00:00,True,40,['Man'],Project Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Never,D,1,100.0,A,0,85.0,A,1,22.0,B,0,53.0,C,0,100.0,B,0,0.0,D,0,0.0,D,0,60.0,B,1,100.0,A,1,23.0,D,1,0.0,B,1,66.0,6,50.75,2.17,1.0,2.0,3.0,1.0,2.0,5.0,3.0,5.0,4.0,1.0,1.0,42.5,4.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,-1.5,20.0,1.0,20.0,9.0,12.0,17.0,13.17,4.0,4.0,2.0,2.0,3.0,4.0,3.83,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.38,1,1,1,38,10,10,8,10,7,8,4,1,"I tried to test the AI's answers by working the problems out myself, but the time limit was too restrictive to do thius.",It made no change to how I understood the task.,
5982eef79dfc3e00011d81e0,reflection-task,2026-08-18T07:50:14.914985+00:00,True,35,['Woman'],Social Prescriber,Native English speaker,Upper secondary school / High school,About once a day,D,1,99.0,A,0,100.0,D,0,100.0,D,0,99.0,D,1,100.0,A,0,100.0,D,0,99.0,A,1,76.0,A,0,90.0,A,1,100.0,A,0,99.0,D,0,100.0,4,96.83,-4.62,3.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,3.0,5.0,1.0,87.5,5.0,7.0,6.0,7.0,4.0,5.0,4.0,4.0,1.25,20.0,1.0,10.0,9.0,17.0,14.0,11.83,3.0,4.0,2.0,3.0,4.0,4.0,3.67,5.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.12,1,1,1,23,12,5,9,6,1,9,3,2,I jsut tried to work out the answrrs to the individual scenarios using the information provided.,It made me rethink my original answers. ,
69f48e4739570aa2f9efbcc1,reflection-task,2026-08-18T08:06:54.336695+00:00,True,22,['Man'],Student,Native English speaker,Upper secondary school / High school,A few times a week,D,1,56.0,A,0,74.0,D,0,74.0,D,0,67.0,D,1,78.0,C,1,83.0,B,1,87.0,C,0,80.0,B,1,83.0,A,1,70.0,B,0,71.0,B,1,75.0,7,74.83,2.8,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,52.5,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,1.38,18.0,11.0,16.0,12.0,18.0,19.0,15.67,4.0,4.0,3.0,3.0,4.0,4.0,3.67,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.12,1,1,1,17,9,7,8,8,4,6,4,5,I told the AI to justify its reasoning and provide the steps taken to reach the answer which I double checked against the question and information provided.,The post reflection task made me think that the point of the task was to become increasingly frustrated and inpatient with the task and to rely on AI more in the later questions.,
64481bca476d6bfbae2066e2,reflection-task,2026-08-18T08:13:53.141785+00:00,True,36,['Woman'],data analyst,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,A,0,75.0,A,0,90.0,D,0,91.0,D,0,66.0,D,1,86.0,D,0,97.0,B,1,91.0,C,0,95.0,B,1,69.0,A,1,69.0,A,0,86.0,C,0,96.0,4,84.25,-8.25,5.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,65.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,1.0,2.12,14.0,15.0,17.0,19.0,15.0,17.0,16.17,5.0,5.0,1.0,2.0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.62,1,1,1,16,10,7,12,12,9,12,5,4,none,in a positive way,none
6a1bc766ef0d7920efdec396,reflection-task,2026-08-18T09:11:12.107907+00:00,True,29,['Man'],head of department / department manager,Native English speaker,Upper secondary school / High school,Several times a day,D,1,32.0,C,0,89.0,A,1,31.0,B,0,62.0,D,1,100.0,B,0,36.0,B,1,98.0,D,0,25.0,C,0,58.0,D,0,85.0,D,1,66.0,B,1,88.0,6,64.17,10.0,4.0,3.0,5.0,1.0,5.0,1.0,4.0,5.0,2.0,3.0,3.0,77.5,6.0,5.0,7.0,4.0,5.0,6.0,4.0,3.0,1.0,19.0,5.0,14.0,14.0,13.0,17.0,13.67,4.0,5.0,3.0,4.0,2.0,1.0,2.83,5.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.25,1,1,1,25,8,4,8,10,4,10,1,5,"I didnt use any strategies, apart from confirming with AI what i thought i already knew, and asked what i didnt.",It was a lot more complicated than i imagined before starting this.,
69f4be9a3c29e1891011777b,reflection-task,2026-08-11T09:45:22.877423+00:00,True,24,['Woman'],training specialist,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,78.0,A,0,96.0,B,0,71.0,D,0,77.0,D,1,97.0,C,1,98.0,B,1,77.0,A,1,98.0,B,1,85.0,A,1,77.0,B,0,64.0,D,0,98.0,7,84.67,5.94,5.0,1.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,95.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,2.88,20.0,6.0,13.0,1.0,3.0,20.0,10.5,1.0,5.0,2.0,2.0,4.0,5.0,3.83,5.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.62,1,1,1,18,1,0,8,4,0,4,3,3,I tried to review before i went to AI but AI responses were very detailed and felt like they were correct,I should have tried harder to answer myself,
671c1c699ca32031a83014e8,reflection-task,2026-08-11T09:46:18.402447+00:00,True,35,['Man'],Self employed,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,91.0,D,0,47.0,D,0,100.0,C,0,71.0,D,1,93.0,B,0,100.0,A,0,94.0,D,0,100.0,B,1,100.0,A,1,100.0,D,1,100.0,C,0,73.0,5,89.08,13.23,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,4.0,1.0,77.5,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,1.38,17.0,17.0,17.0,9.0,9.0,18.0,14.5,4.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.38,1,1,1,38,12,6,12,12,6,12,4,4,I fully used AI to scan through the information and find the relevant parts needed to work out the answer. 100% AI used.,I fully used AI to scan through the information and find the relevant parts needed to work out the answer. 100% AI used.,Nothing to add. 
6a46c4af0e50130ea46ff2e5,reflection-task,2026-08-11T09:58:33.224370+00:00,True,35,['Man'],Employee Relations Advisor,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,68.0,A,0,88.0,D,0,87.0,D,0,78.0,D,1,84.0,B,0,88.0,D,0,81.0,D,0,86.0,B,1,86.0,D,0,91.0,D,1,91.0,D,0,81.0,4,84.08,-2.75,5.0,2.0,5.0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,2.0,82.5,7.0,7.0,7.0,7.0,4.0,5.0,4.0,4.0,1.62,14.0,9.0,4.0,15.0,15.0,3.0,10.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,3.75,1,1,1,17,12,7,11,12,0,12,1,4,I asked the AI Assistance to provide justification for it's answers to help me understand the reasoning.,"It made me more aware of using the AI to check it's own work, provide the justification and outline the steps it took.",
6a05f99c631ebdf67b5a0e72,reflection-task,2026-08-11T10:09:50.605171+00:00,True,23,['Man'],Administration Assistant,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,85.0,C,0,74.0,A,1,88.0,C,0,60.0,A,0,86.0,C,1,76.0,B,1,84.0,A,1,83.0,B,1,86.0,A,1,87.0,A,0,88.0,B,1,82.0,8,81.58,6.88,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,80.0,7.0,7.0,7.0,7.0,4.0,7.0,4.0,4.0,1.88,20.0,1.0,10.0,15.0,20.0,5.0,11.83,3.0,1.0,1.0,3.0,3.0,1.0,2.67,5.0,3.0,5.0,1.0,5.0,5.0,3.0,3.0,3.25,1,1,1,17,10,6,8,10,6,8,5,5,in depth analysis of the problem to find any constraints,it helped me understand the task and how it worked,
69f3ea80805d1a5c20d5dc2d,reflection-task,2026-08-11T10:19:27.020238+00:00,True,26,['Woman'],Treasury Analyst,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,C,0,59.0,D,0,59.0,D,0,47.0,B,0,68.0,D,1,99.0,C,1,73.0,D,0,60.0,C,0,64.0,B,1,70.0,D,0,61.0,B,0,59.0,B,1,78.0,4,66.42,20.38,4.0,2.0,4.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,1.0,80.0,6.0,5.0,6.0,6.0,3.0,4.0,5.0,5.0,1.0,18.0,12.0,8.0,5.0,6.0,18.0,11.17,1.0,2.0,5.0,4.0,3.0,2.0,1.83,5.0,3.0,3.0,4.0,5.0,1.0,4.0,5.0,4.25,1,1,1,30,10,5,10,8,0,10,2,3,"I asked AI to read the data and answer the questions, if I had sometimes had doubts, I would question the AI as it may have misinterpreted the question.","At the end, and I wish I did this at the start, I wish I would have copied and pasted the justifications from AI as that was probably more what you were looking for. ","This started fun, but got very frustrating and repetitive towards the end.. but what doesn't! Overall 4/5 stars from me."
680e1b9a36b987121bbc9c9a,reflection-task,2026-08-11T10:24:27.963244+00:00,True,52,['Woman'],unemployed,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a month,B,0,84.0,B,1,86.0,A,1,67.0,C,0,91.0,D,1,89.0,C,1,72.0,B,1,79.0,C,0,80.0,B,1,80.0,A,1,76.0,B,0,69.0,B,1,85.0,8,79.83,-1.75,3.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,2.0,60.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,0.0,19.0,7.0,18.0,12.0,18.0,19.0,15.5,3.0,4.0,2.0,2.0,4.0,4.0,3.83,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.38,1,1,1,15,8,2,8,8,2,11,4,2,The tasks too far longer than anticipated so i needed to rely on the ai for most of them.,it didn't really have an influence as i didn't have time to reflect further,n/a
6a1dafb1d5c6c593aebccf80,reflection-task,2026-08-11T10:28:38.892291+00:00,True,33,['Man'],Customer service advisor,Native English speaker,Lower tertiary education degree (Bachelor's level),Never,D,1,75.0,D,0,28.0,D,0,64.0,D,0,47.0,D,1,86.0,B,0,69.0,B,1,65.0,D,0,11.0,B,1,60.0,D,0,34.0,B,0,60.0,B,1,18.0,5,51.42,16.09,2.0,1.0,4.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,65.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,-0.88,14.0,5.0,4.0,8.0,10.0,9.0,8.33,2.0,2.0,3.0,3.0,3.0,3.0,2.67,2.0,4.0,2.0,1.0,4.0,5.0,1.0,1.0,2.0,1,1,1,29,5,7,4,8,4,7,4,4,"I used the AI to double check some of my answers, other times I just used the AI to provide me with the answer. ",I'm not really sure it did but I'm not sure. ,
6a15dcd14c68c56fac0960da,reflection-task,2026-08-11T10:48:18.245518+00:00,True,46,['Man'],Logistics,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,100.0,D,0,96.0,A,1,98.0,D,0,1.0,A,0,48.0,D,0,98.0,B,1,100.0,D,0,96.0,C,0,77.0,D,0,54.0,D,1,100.0,B,1,51.0,5,76.58,22.66,5.0,4.0,5.0,1.0,5.0,2.0,5.0,5.0,2.0,5.0,1.0,87.5,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,2.38,20.0,10.0,20.0,15.0,15.0,5.0,14.17,2.0,2.0,5.0,5.0,3.0,2.0,1.83,5.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,4.62,1,1,1,28,10,3,0,10,1,9,2,4,I considered how long the AI was taking to reply and also the content f the response. If it was quick and certain then I was happy but often it delayed and thought and provided mathematical conclusions which reduced my confidence. ,the more we did the more I realised I could trust the AI. ,More than happy with is performance.
63d3fb730f03adf8b4a28a37,reflection-task,2026-08-11T10:54:34.859872+00:00,True,42,['Man'],scientist,Native English speaker,Doctoral degree,A few times a week,D,1,92.0,C,0,83.0,D,0,85.0,D,0,67.0,C,0,100.0,A,0,98.0,D,0,82.0,A,1,60.0,B,1,80.0,D,0,73.0,B,0,63.0,D,0,87.0,3,80.83,-4.67,4.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,3.0,72.5,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,1.5,15.0,5.0,12.0,12.0,12.0,12.0,11.33,4.0,4.0,2.0,3.0,3.0,3.0,3.5,4.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,3.5,1,1,1,37,10,7,9,10,6,9,4,2,I used the AI to offer justification and verifiable information I could more easily check,It did not really change the way I understood the task,no comments
68a5eefd236f1c08d08ffce6,reflection-task,2026-08-13T12:31:54.537507+00:00,True,37,['Man'],Payments Professional,Native English speaker,Higher tertiary education degree (Master's level),About once a day,D,1,78.0,A,0,51.0,A,1,47.0,B,0,74.0,D,1,75.0,B,0,77.0,B,1,24.0,D,0,75.0,B,1,76.0,A,1,76.0,D,1,75.0,B,1,78.0,8,67.17,-3.12,4.0,2.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,72.5,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,1.0,14.0,20.0,20.0,10.0,20.0,20.0,17.33,3.0,3.0,2.0,3.0,3.0,3.0,3.17,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,1,1,1,30,10,6,9,10,0,10,4,3,I used the AI at all times.,The task took significantly longer than what I expected.,I trusted the AI after it provide the same answer twice.
5a402a0258be2b0001983b5e,reflection-task,2026-08-18T13:57:32.976705+00:00,True,52,['Woman'],tutor,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a week,A,0,33.0,A,0,58.0,A,1,58.0,B,0,60.0,D,1,65.0,B,0,61.0,B,1,57.0,D,0,61.0,B,1,65.0,D,0,59.0,D,1,47.0,B,1,57.0,6,56.75,2.83,3.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,2.0,3.0,2.0,80.0,6.0,6.0,7.0,6.0,4.0,4.0,2.0,2.0,0.62,3.0,3.0,8.0,8.0,4.0,9.0,5.83,3.0,4.0,1.0,1.0,4.0,4.0,4.17,3.0,4.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,1,1,1,13,12,6,12,12,4,12,1,1,none other than use the ai ,no change in my understanding,none
