participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The step by step reply shown in this study changed how I interacted with the AI.,The multiple alternatives reply helped me evaluate the AI’s answer more carefully.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?","If you have any further comments about your interaction with the AI, please share them here."
6a00f63a7116be2797d122a9,ai,2026-07-21T11:02:52.743388+00:00,True,36,['Woman'],Personal assistant,Fully fluent,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,88.0,D,0,99.0,D,0,99.0,B,0,45.0,A,0,98.0,B,0,75.0,D,0,58.0,A,1,4.0,B,1,66.0,D,0,93.0,D,1,14.0,D,0,45.0,4,65.33,-33.5,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0,1.0,50.0,6.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,-0.75,20.0,1.0,1.0,9.0,10.0,14.0,9.17,2.0,5.0,1.0,1.0,5.0,4.0,4.33,2.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,1,1,1,25,12,12,12,8,7,6,3,,,"ask the ai if it was sure, look myself and try to solve",,
6614fb6af3c5aa23b962ea2d,ai,2026-07-21T11:08:15.482626+00:00,True,58,['Man'],RETIRED CLERK,Native English speaker,Upper secondary school / High school,About once a week,A,0,15.0,B,1,38.0,D,0,44.0,B,0,41.0,D,1,42.0,B,0,44.0,B,1,8.0,A,1,100.0,C,0,43.0,D,0,100.0,A,0,22.0,D,0,0.0,4,41.42,8.38,3.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,1.0,85.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0,1.38,20.0,4.0,18.0,9.0,20.0,16.0,14.5,4.0,4.0,1.0,2.0,4.0,4.0,4.17,4.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,4.25,1,1,1,21,6,3,6,6,4,8,2,,,USED SCENARIO GIVE THEN SOUGHT SUMMARY AND THEN USED AI TO SUMMARISE ANSWER LEVEL OF CONFIDENCE IN AI RESPOINSE WAS BASED ON QUALITY OF AI ANSER ,,TRUSTED AI TO ANALYSE BUT NOT ALWAYS CONFIDENT AI  WAS CORRECT IN CONCLUSIONS
6a0351dea82c3941d87ce46c,ai,2026-07-21T11:08:28.049834+00:00,True,23,['Man'],Student,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,100.0,C,0,99.0,D,0,100.0,C,0,85.0,D,1,96.0,B,0,92.0,D,0,97.0,C,0,90.0,B,1,98.0,B,0,95.0,D,1,88.0,D,0,100.0,3,95.0,-1.33,3.0,3.0,5.0,1.0,4.0,2.0,5.0,5.0,1.0,5.0,1.0,85.0,5.0,6.0,6.0,3.0,3.0,3.0,5.0,5.0,0.5,3.0,2.0,14.0,13.0,4.0,3.0,6.5,2.0,2.0,4.0,4.0,3.0,2.0,2.17,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.25,1,1,1,15,11,8,11,12,4,12,2,,,I tried understanding the differences between each question and reading some of the AI's thought processes on how they got the answer. Some I tried to fact check with the question if reasonable for a human to solve.,,Thought this was a good AI where it detailed its problem solving ability and thinking processes which made me trust it more.
6a1d5035af8f2677814eebd2,ai,2026-07-21T11:10:58.402562+00:00,True,45,['Woman'],designer,Fully fluent,Upper secondary school / High school,A few times a week,D,1,91.0,B,1,87.0,A,1,88.0,B,0,90.0,D,1,67.0,B,0,69.0,D,0,79.0,A,1,89.0,B,1,75.0,A,1,74.0,B,0,73.0,D,0,60.0,7,78.5,7.37,4.0,3.0,5.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,75.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,1.75,13.0,4.0,12.0,13.0,11.0,3.0,9.33,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.5,1,1,1,14,10,3,11,12,4,12,4,,,check my answers,,NA
6a00fa4092ac27e2db73d8eb,ai,2026-07-21T11:13:47.090994+00:00,True,34,['Woman'],treatment coordinator,Native English speaker,Vocational college degree,About once a day,D,1,91.0,A,0,88.0,A,1,89.0,C,0,78.0,D,1,35.0,B,0,81.0,D,0,81.0,D,0,61.0,B,1,74.0,A,1,91.0,D,1,68.0,D,0,92.0,6,77.42,-5.5,5.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,62.5,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,2.75,18.0,18.0,6.0,16.0,18.0,5.0,13.5,3.0,4.0,2.0,2.0,4.0,4.0,3.83,5.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,1,1,1,38,12,5,12,12,5,7,2,,,"ai is a massive help, this was hard ",,i enjoyed this
69e8d5e7f1abaa500ce31a11,ai,2026-07-21T11:15:02.512553+00:00,True,33,['Woman'],partner of company,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,59.0,B,1,58.0,A,1,39.0,A,1,57.0,A,0,90.0,C,1,91.0,D,0,74.0,D,0,93.0,B,1,83.0,A,1,58.0,B,0,80.0,D,0,72.0,7,71.17,-18.23,3.0,1.0,5.0,2.0,3.0,2.0,4.0,5.0,1.0,4.0,2.0,77.5,6.0,6.0,6.0,6.0,2.0,1.0,4.0,1.0,0.0,14.0,2.0,2.0,13.0,12.0,3.0,7.67,5.0,5.0,1.0,1.0,4.0,5.0,4.83,5.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,3.5,1,1,1,17,9,10,10,12,6,12,3,,,I mainly summarised information and then read it a couple times and sometimes asked follow ups. ,,
6a03481ce47e292cca49df5c,ai,2026-07-21T11:18:05.844482+00:00,True,34,['Man'],Legal practitioner,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,D,1,92.0,A,0,92.0,D,0,86.0,D,0,89.0,A,0,64.0,B,0,90.0,C,0,86.0,D,0,84.0,B,1,82.0,D,0,88.0,B,0,86.0,D,0,93.0,2,86.0,1.2,4.0,2.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,1.0,85.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,1.5,13.0,13.0,9.0,17.0,16.0,3.0,11.83,3.0,4.0,2.0,2.0,5.0,5.0,4.17,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.75,1,1,1,14,12,10,7,12,12,10,4,,,,,
5929c96027ea400001301061,ai,2026-07-21T11:18:27.227495+00:00,True,54,['Man'],Karate instructor,Native English speaker,Doctoral degree,Several times a day,D,1,99.0,B,1,98.0,A,1,99.0,D,0,99.0,D,1,100.0,C,1,99.0,B,1,100.0,A,1,99.0,B,1,100.0,A,1,100.0,D,1,100.0,B,1,100.0,11,99.42,0.45,5.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,95.0,7.0,7.0,7.0,7.0,4.0,6.0,5.0,7.0,2.25,1.0,1.0,4.0,20.0,1.0,1.0,4.67,3.0,3.0,2.0,3.0,4.0,3.0,3.33,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.88,1,1,1,13,12,6,12,12,4,12,2,,,I just copied the scenario and questions into the AI chat and relied on the answers,,
67252ccdf91cf97c0989172d,ai,2026-07-21T11:25:47.490453+00:00,True,24,['Man'],Self-employed freelance media,Native English speaker,Vocational college degree,About once a day,D,1,100.0,D,0,96.0,D,0,100.0,B,0,92.0,D,1,100.0,B,0,100.0,D,0,97.0,D,0,87.0,B,1,100.0,A,1,100.0,D,1,100.0,D,0,100.0,5,97.67,4.0,4.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,95.0,7.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0,2.25,3.0,1.0,1.0,20.0,2.0,1.0,4.67,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.62,1,1,1,23,10,8,10,10,8,8,5,,,I made the AI double check everything and checked answers myself.,,was very interesting as sometimes it needed to correct itself as not every answer was the same the first time.
6a245c90cdf34a9b43add620,ai,2026-07-21T11:33:46.989302+00:00,True,62,['Woman'],Administrator,Native English speaker,Upper secondary school / High school,About once a day,C,0,90.0,C,0,92.0,B,0,83.0,A,1,97.0,D,1,84.0,D,0,85.0,D,0,91.0,C,0,94.0,B,1,52.0,B,0,80.0,A,0,89.0,B,1,84.0,4,85.08,-8.75,4.0,1.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,72.5,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,1.5,14.0,10.0,7.0,13.0,9.0,2.0,9.17,3.0,4.0,3.0,4.0,4.0,4.0,3.33,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.12,1,1,1,18,12,12,12,12,6,12,2,,,using AI,,none
5bdee6652f49a40001c440c0,ai,2026-07-21T11:39:32.651282+00:00,True,29,['Woman'],Lab Technician ,Native English speaker,Higher tertiary education degree (Master's level),About once a day,A,0,82.0,A,0,72.0,D,0,83.0,B,0,72.0,D,1,86.0,B,0,78.0,B,1,88.0,A,1,87.0,B,1,61.0,D,0,74.0,D,1,82.0,B,1,73.0,6,78.17,2.67,4.0,2.0,5.0,1.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,82.5,6.0,4.0,6.0,3.0,4.0,6.0,3.0,4.0,0.5,6.0,3.0,6.0,10.0,7.0,12.0,7.33,2.0,3.0,2.0,2.0,4.0,3.0,3.33,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.25,1,1,1,25,12,4,9,10,5,12,2,,,"I briefly read over its reasoning to see if it didn't understand it, but honestly i put the trust in AI like how I normally do when I use it. Unless its glaringly obvious, i do trust AI for tasks like this. I feel it can keep track better of the little things more than me",,
69e66fedb8e42d3cd50f9519,ai,2026-07-21T11:43:17.367918+00:00,True,30,['Woman'],Civil Servant,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,75.0,A,0,70.0,A,1,74.0,D,0,0.0,D,1,74.0,D,0,76.0,B,1,69.0,A,1,74.0,B,1,67.0,D,0,77.0,B,0,79.0,D,0,78.0,6,67.75,8.83,4.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,62.5,4.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,0.12,13.0,1.0,10.0,10.0,10.0,10.0,9.0,2.0,3.0,2.0,1.0,4.0,2.0,3.33,3.0,2.0,1.0,1.0,3.0,5.0,3.0,4.0,2.25,1,1,1,15,5,3,10,7,3,12,2,,,I generally copied and pasted the scenario's and then the questions to get the answers.,,
5f5bb87a0093333445af65f2,ai,2026-07-21T11:46:37.347195+00:00,True,42,['Man'],Supervisor,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,82.0,C,0,90.0,D,0,80.0,D,0,87.0,D,1,86.0,C,1,92.0,C,0,87.0,A,1,89.0,B,1,93.0,D,0,92.0,A,0,89.0,D,0,75.0,5,86.83,2.69,4.0,1.0,5.0,2.0,4.0,2.0,4.0,5.0,1.0,4.0,3.0,80.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,4.0,1.62,15.0,13.0,6.0,16.0,13.0,10.0,12.17,4.0,4.0,1.0,2.0,4.0,4.0,4.17,5.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,4.12,1,1,1,19,10,9,10,11,10,12,3,,,"I trusted the AI responses in most cases, but even after using the convenient 'copy' feature, some checking was required.",,I did trust the AI more than I thought I would as the answers were very comprehensive.
69fa5d8d659152a4924ade4d,ai,2026-07-21T11:47:39.605955+00:00,True,33,['Man'],Mandarin Teacher,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,D,1,100.0,D,0,100.0,D,0,100.0,B,0,100.0,A,0,100.0,B,0,100.0,B,1,100.0,A,1,100.0,B,1,100.0,D,0,100.0,B,0,100.0,D,0,100.0,4,100.0,0.0,4.0,2.0,4.0,1.0,3.0,1.0,4.0,5.0,3.0,4.0,1.0,77.5,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,1.75,4.0,2.0,5.0,17.0,4.0,3.0,5.83,1.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,4.75,1,1,1,14,12,5,12,11,3,10,2,,,Copied and pasted to AI. And manually checked some keywords to see that AI is not checking the wrong scenarios,,
5bc690392885710001a0bb76,ai,2026-07-21T11:48:15.809737+00:00,True,61,['Woman'],retired,Native English speaker,Upper secondary school / High school,About once a week,D,1,79.0,B,1,72.0,D,0,60.0,C,0,77.0,D,1,41.0,C,1,71.0,B,1,73.0,D,0,34.0,B,1,75.0,C,0,6.0,D,1,74.0,D,0,73.0,7,61.25,19.29,4.0,2.0,4.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,87.5,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,1.25,7.0,2.0,10.0,10.0,5.0,12.0,7.67,1.0,2.0,4.0,4.0,2.0,1.0,1.67,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.88,0,1,1,25,10,5,8,9,0,9,3,,,I relied on the AI as it was too long and complicated to work it out myself.  If I had been allowed to switch tabs I would checked through other sources to validate the AI's answers,,
69bd43b3638c297e98b9f8df,ai,2026-07-21T11:52:49.602935+00:00,True,24,['Man'],freelancer,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,100.0,A,0,100.0,D,0,100.0,C,0,100.0,A,0,100.0,B,0,100.0,A,0,100.0,A,1,100.0,C,0,100.0,D,0,98.0,A,0,100.0,A,0,98.0,1,99.67,0.36,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,15.0,1.0,10.0,20.0,10.0,1.0,9.5,3.0,4.0,1.0,3.0,5.0,3.0,3.83,5.0,2.0,5.0,5.0,5.0,2.0,4.0,5.0,4.38,1,1,1,14,12,6,0,12,8,3,5,,,I interacted with the AI as if it were a real human in order to make it easier. I also double-checked the answers it gave me to make sure of what I'm answering,,none
6a4da2ed98dcae617c8a7857,ai,2026-07-21T12:00:45.282224+00:00,True,20,['Man'],Student,Native English speaker,Upper secondary school / High school,A few times a week,D,1,24.0,A,0,62.0,D,0,37.0,B,0,38.0,D,1,96.0,C,1,54.0,D,0,96.0,A,1,74.0,B,1,24.0,D,0,72.0,D,1,79.0,B,1,55.0,7,59.25,-3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,3.0,70.0,6.0,7.0,5.0,6.0,4.0,4.0,2.0,3.0,0.62,14.0,1.0,9.0,12.0,13.0,9.0,9.67,3.0,3.0,2.0,3.0,4.0,4.0,3.5,4.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,1,1,1,20,11,10,9,10,7,9,3,,,"Check/skim the scenario then look at AI logic/any simple slip ups
",,
640106276a808bdba519eb05,ai,2026-07-21T12:05:51.960413+00:00,True,25,['Man'],Video Editor,Native English speaker,Vocational college degree,A few times a week,C,0,76.0,A,0,80.0,D,0,100.0,B,0,78.0,D,1,84.0,B,0,100.0,B,1,82.0,C,0,61.0,B,1,26.0,D,0,55.0,B,0,100.0,D,0,83.0,3,77.08,-17.44,1.0,2.0,2.0,3.0,1.0,5.0,3.0,5.0,5.0,2.0,3.0,27.5,2.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,-1.12,15.0,1.0,5.0,9.0,6.0,16.0,8.67,3.0,3.0,3.0,3.0,4.0,4.0,3.33,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2.12,1,1,1,29,10,8,6,6,8,7,3,,,,,
66b370883fc774c23e102c46,ai,2026-07-21T12:08:04.681813+00:00,True,28,['Man'],Payroll Specialist,Native English speaker,Upper secondary school / High school,A few times a week,A,0,100.0,A,0,100.0,A,1,100.0,B,0,100.0,A,0,100.0,A,0,100.0,B,1,100.0,C,0,100.0,B,1,100.0,D,0,100.0,D,1,100.0,D,0,100.0,4,100.0,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,2.25,1.0,1.0,1.0,20.0,2.0,1.0,4.33,2.0,2.0,4.0,4.0,4.0,2.0,2.33,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1,1,1,13,12,12,12,12,12,12,2,,,"I didn't, I trusted the AI answers. I quickly scanned the text to ensure the AI was answering with reference to the correct text, but aside from that, I had faith in the AI answering correctly. I am very confident that I would have been able to solve the questions alone without the use of AI, however this would have been very time consuming.",,N/A
6a0aed9a06391bae485433ba,ai,2026-07-21T12:16:59.010084+00:00,True,28,['Woman'],Retail Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,44.0,B,1,100.0,A,1,100.0,B,0,100.0,D,1,100.0,B,0,100.0,D,0,100.0,A,1,100.0,B,1,100.0,D,0,100.0,D,1,100.0,D,0,100.0,6,95.33,9.33,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,97.5,7.0,7.0,7.0,7.0,5.0,6.0,4.0,5.0,2.0,2.0,1.0,1.0,20.0,3.0,1.0,4.67,3.0,4.0,4.0,5.0,2.0,3.0,2.5,5.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,4.38,1,1,1,18,12,6,10,11,2,12,4,,,I didnt really use any strategies as I put all my trust into the AI ,,
671cbe3cf696c5952e41ddb7,ai,2026-07-21T12:21:21.183534+00:00,True,26,['Woman'],analyst,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,69.0,A,0,75.0,A,1,78.0,D,0,77.0,D,1,79.0,B,0,82.0,B,1,78.0,D,0,70.0,B,1,76.0,D,0,79.0,D,1,80.0,D,0,65.0,6,75.67,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,52.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,8.0,3.0,5.0,15.0,9.0,5.0,7.5,2.0,3.0,3.0,3.0,3.0,3.0,2.83,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.75,1,0,1,14,10,5,6,5,3,4,2,,,NA,,NA
6a0c2610d6081bf92e4be74d,ai,2026-07-21T12:21:56.356981+00:00,True,38,['Man'],PhD student,Fully fluent,Higher tertiary education degree (Master's level),A few times a week,D,1,78.0,C,0,70.0,D,0,71.0,A,1,77.0,D,1,98.0,D,0,98.0,B,1,99.0,D,0,79.0,B,1,33.0,A,1,53.0,D,1,51.0,D,0,8.0,7,67.92,4.66,2.0,1.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,5.0,1.0,80.0,4.0,6.0,6.0,6.0,5.0,4.0,3.0,2.0,0.5,18.0,5.0,10.0,15.0,18.0,13.0,13.17,2.0,5.0,1.0,2.0,5.0,4.0,4.17,3.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,3.25,1,1,1,51,12,3,8,9,3,9,4,,,"1. Quick understanding on the scenario: Re-explain the task into simpler language. Reorganize whole statements into bite-size facts and possibilities. Visualize them into table so I can map the current condition. 
2. Question understanding: Ensure the model answer one question at a time, not all questions at one time. In other word, I need to truly follow the reasoning.",,The gap on using AI as assistant is our full control on the its reasoning. We should genuinely follow each step of reasoning by identifying and articulating the main problem into bite-size information.
6772635d620fb499e8d268e6,ai,2026-07-21T12:22:18.022776+00:00,True,30,['Man'],Care worker,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,C,0,95.0,B,1,97.0,C,0,87.0,A,1,77.0,A,0,99.0,C,1,65.0,B,1,62.0,C,0,86.0,A,0,84.0,C,0,98.0,C,0,90.0,C,0,93.0,4,86.08,-16.25,5.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,97.5,7.0,7.0,7.0,7.0,6.0,7.0,5.0,4.0,2.25,11.0,14.0,4.0,17.0,20.0,1.0,11.17,3.0,5.0,3.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.5,0,1,1,17,12,10,12,12,10,12,5,,,Recheck my answers,,Everything went well. 
659c01027a942e6d4d2bd6a4,ai,2026-07-21T12:29:34.451798+00:00,True,47,['Woman'],office manager ,Native English speaker,Upper secondary school / High school,About once a week,D,1,77.0,A,0,85.0,A,1,91.0,C,0,85.0,D,1,85.0,B,0,91.0,B,1,72.0,D,0,69.0,B,1,66.0,A,1,55.0,D,1,73.0,A,0,43.0,7,74.33,-0.46,4.0,1.0,4.0,1.0,4.0,3.0,4.0,5.0,1.0,3.0,3.0,75.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,1.12,8.0,8.0,5.0,14.0,8.0,2.0,7.5,4.0,4.0,1.0,1.0,4.0,4.0,4.33,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.12,1,1,1,20,9,6,9,6,2,10,4,,,,,
5d8e154af2858200171fdb95,ai,2026-07-21T12:30:10.533566+00:00,True,40,['Woman'],Business Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,74.0,C,0,87.0,D,0,89.0,D,0,67.0,A,0,89.0,B,0,100.0,B,1,97.0,B,0,84.0,B,1,100.0,C,0,77.0,B,0,98.0,B,1,44.0,4,83.83,-7.62,4.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,95.0,6.0,7.0,7.0,6.0,4.0,6.0,4.0,4.0,1.5,19.0,3.0,4.0,18.0,16.0,2.0,10.33,3.0,4.0,3.0,2.0,4.0,3.0,3.5,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,1,1,1,18,10,8,10,10,10,10,5,,,I asked AI for advice and compared its notes for accuracy against the question.,,
6a0cd3904db1482540e9dede,ai,2026-07-21T12:35:22.903299+00:00,True,32,['Woman'],Information Technology/ IT Manager,Fully fluent,Higher tertiary education degree (Master's level),About once a day,A,0,96.0,A,0,85.0,D,0,93.0,B,0,74.0,D,1,92.0,D,0,75.0,D,0,86.0,D,0,72.0,B,1,95.0,D,0,89.0,D,1,89.0,D,0,79.0,3,85.42,8.78,4.0,1.0,4.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,2.0,85.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,1.5,17.0,4.0,3.0,16.0,13.0,1.0,9.0,4.0,4.0,1.0,2.0,5.0,4.0,4.33,5.0,3.0,4.0,4.0,5.0,1.0,5.0,5.0,4.5,1,1,1,18,12,7,12,12,6,12,4,,,"first, i put the scenario on AI to help it get the information on it and evaluate it, then i read it myself. after that i put the question and options in AI while reading them myself. at the end when AI give the answer i cross check it with scenario, question and options.",,"the AI was very efficient in evaluating the whole scenario and then after giving the answer to the given question, it also explains it."
6a15cd68dfe6b38127015329,ai,2026-07-21T12:41:16.009272+00:00,True,39,['Man'],Chef,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,53.0,B,1,38.0,A,1,48.0,B,0,73.0,A,0,53.0,B,0,53.0,B,1,52.0,A,1,65.0,C,0,81.0,D,0,82.0,D,1,79.0,D,0,71.0,6,62.33,-13.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,97.5,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,1.75,19.0,9.0,2.0,20.0,13.0,2.0,10.83,3.0,3.0,1.0,1.0,4.0,3.0,3.83,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.75,1,1,1,20,10,6,9,10,7,9,3,,,,,
66d26b17a28e77051a40fd99,ai,2026-07-21T12:43:47.924897+00:00,True,59,['Man'],unemloyed due to illness,Native English speaker,Upper secondary school / High school,A few times a week,D,1,81.0,B,1,76.0,D,0,73.0,B,0,82.0,D,1,87.0,B,0,80.0,B,1,83.0,A,1,81.0,B,1,85.0,A,1,83.0,D,1,80.0,D,0,81.0,8,81.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,90.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,2.12,5.0,3.0,4.0,17.0,5.0,5.0,6.5,3.0,2.0,2.0,3.0,5.0,4.0,3.5,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,4.25,1,1,1,26,6,0,11,12,0,12,1,,,i found putting the scenario in first worked best for the task,,i was quite amazed how in depth the calculations were and very impressed with the ai calculating the answers
5942d73df8bfc00001985c3c,ai,2026-07-21T12:47:52.936296+00:00,True,39,['Woman'],Sole Trader / Freelancer,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,A,0,66.0,A,0,60.0,D,0,68.0,B,0,68.0,D,1,45.0,B,0,62.0,D,0,45.0,A,1,55.0,B,1,65.0,D,0,63.0,A,0,82.0,B,1,66.0,4,62.08,-6.5,1.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,45.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,0.12,12.0,2.0,9.0,11.0,5.0,5.0,7.33,2.0,3.0,3.0,4.0,3.0,2.0,2.5,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.38,1,1,1,22,8,5,7,6,2,7,4,,,Pasting the exact questioning so there was no confusion of wording.,,No
6a12f9ea10383337fb6d1e8d,ai,2026-07-21T12:48:39.976000+00:00,True,37,['Woman'],Mental health,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,C,0,48.0,C,0,52.0,C,0,58.0,B,0,56.0,C,0,56.0,C,1,70.0,D,0,100.0,D,0,15.0,D,0,56.0,A,1,54.0,D,1,70.0,C,0,55.0,3,57.5,9.56,1.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,37.5,2.0,3.0,3.0,5.0,3.0,6.0,4.0,4.0,-0.25,15.0,6.0,9.0,9.0,14.0,5.0,9.67,4.0,4.0,4.0,2.0,4.0,4.0,3.67,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.75,0,1,1,14,6,7,12,4,5,7,2,,,I used the AI tools and sometimes guessing,,
